AFP	APOBEC3A	ART3	CCL7	CXCL10	CXCL9	DNAH7	GRID2	HTR3A	KRT78	LAMP3	MYLK2	PGBD5	POTEKP	RAET1L	SLC28A2	SOX11	SPHK1	TH	TMEM171	TNRC18P1	TREM1	TTC6	UGT2B15	VRTN
MB-0901	1.58496250072116	10.1318569606088	10.8376279331714	3.16992500144231	10.2191685204622	11.0821490413539	3.90689059560852	1	1	1	4.58496250072116	1.58496250072116	7.51569983828404	4.52356195605701	2.58496250072116	2.32192809488736	7.96578428466209	7.81378119121704	1.58496250072116	2	2	4.4594316186373	2.58496250072116	1	1
MB-0464	7.4757334309664	2.58496250072116	2.8073549220576	1	10.5478585060584	9.52552080909507	3.8073549220576	1	2	1	8.36632221424582	1.58496250072116	4	5.35755200461808	1.58496250072116	2	11.429406741514	6.4594316186373	5.08746284125034	2	2.58496250072116	3.32192809488736	3.32192809488736	1	1
MB-0163	2.58496250072116	8.64745842645492	5.24792751344359	3.58496250072116	8.467605550083	6.49185309632967	5	2.8073549220576	2.8073549220576	3.4594316186373	8.58871463558226	4.08746284125034	4.75488750216347	10.602698865018	3.8073549220576	4.4594316186373	5.12928301694497	8.2240016741981	3.8073549220576	4.16992500144231	4	5.16992500144231	3.58496250072116	2	2.8073549220576
MB-0149	3.4594316186373	6.2667865406949	9.39874369193819	4.75488750216347	8.45121111183233	4.95419631038687	5.4594316186373	4.24792751344359	4.08746284125034	4	6.24792751344359	6.06608919045777	5.49185309632967	8.4797802640291	4.8073549220576	5.24792751344359	5.35755200461808	8.2240016741981	4.16992500144231	5.4262647547021	5.7279204545632	5.93073733756289	4.16992500144231	3.16992500144231	4.75488750216347
MB-0350	3.58496250072116	4.08746284125034	7.28540221886225	4.64385618977472	6.24792751344359	6.24792751344359	5.08746284125034	4.16992500144231	3.8073549220576	5.49185309632967	6.02236781302845	4.95419631038687	5.35755200461808	8.74483383749955	5.93073733756289	4.8073549220576	9.51963625284321	8.96866679319521	4.8073549220576	5.6724253419715	5.39231742277876	5.28540221886225	4.4594316186373	2.8073549220576	3.32192809488736
MB-0495	2.58496250072116	3.8073549220576	3.4594316186373	3	3.90689059560852	4.4594316186373	4.95419631038687	3	4.39231742277876	1.58496250072116	4	4	6.28540221886225	12.2629757012279	4.52356195605701	4.32192809488736	6.2667865406949	8.85174904141606	3.16992500144231	3.8073549220576	4.08746284125034	7.44294349584873	4.4594316186373	1.58496250072116	1
MB-0470	4.08746284125034	4.24792751344359	8.80413102118332	4.24792751344359	3	4.58496250072116	5.78135971352466	5.7279204545632	5.58496250072116	4.58496250072116	4.4594316186373	5.08746284125034	8.78790255939143	9.68825030913318	4.95419631038687	4.70043971814109	5.52356195605701	5.58496250072116	5.04439411935845	5.39231742277876	4.85798099512757	5.75488750216347	4.08746284125034	3.4594316186373	4.24792751344359
MB-0303	1	3	3.4594316186373	1	11.0613711926598	11.4320198468125	3.90689059560852	1	1	1	7.74819284958946	1.58496250072116	3.90689059560852	10.65999589243	1.58496250072116	2.58496250072116	7.03342300153745	7.3037807481771	2.32192809488736	2	1.58496250072116	3	2	1	1
MB-0340	1	9.64565843240871	3.16992500144231	4.4594316186373	10.791162888555	9.1873520732005	4.08746284125034	1	9.23840473932508	1	9.03342300153745	2.58496250072116	4.4594316186373	10.2300204357056	4.32192809488736	3.16992500144231	3.70043971814109	8.29001884693262	4.8073549220576	8.10852445677817	2.58496250072116	8.06608919045777	2.8073549220576	1	1
MB-0502	2.32192809488736	3.4594316186373	3.4594316186373	7.78790255939143	7.52356195605701	9.3037807481771	4.16992500144231	2	2.32192809488736	2.58496250072116	5.16992500144231	3	8.58496250072116	11.8494051009478	3	3.4594316186373	3.4594316186373	9.20701432017753	2	3	2.8073549220576	6.06608919045777	2.8073549220576	1	1
MB-0289	3	4.8073549220576	4	5.55458885167764	5.4262647547021	7.08746284125034	4.8073549220576	3.32192809488736	3.32192809488736	3.32192809488736	6.39231742277876	3.58496250072116	5.83289001416474	12.0241007802529	4.24792751344359	4.58496250072116	4.24792751344359	8.05528243550119	4.58496250072116	4.52356195605701	4.24792751344359	5.16992500144231	3.8073549220576	2	2.32192809488736
MB-0436	1.58496250072116	4.4594316186373	10.2854022188622	1.58496250072116	9.74986942739684	8.55458885167764	3.90689059560852	1	7.4178525148859	1	4.32192809488736	2.58496250072116	8.25738784269265	10.5028318040667	3.4594316186373	2.58496250072116	10.6402449362223	7.32192809488736	2.32192809488736	3.32192809488736	2.32192809488736	6.5077946401987	3.16992500144231	1	1
MB-0211	2	3.32192809488736	3.16992500144231	2.32192809488736	10.5915223465707	6.20945336562895	4.64385618977472	2	1.58496250072116	1.58496250072116	3.58496250072116	3	5.4594316186373	11.4998458870832	2.58496250072116	3.90689059560852	5.64385618977472	8.4093909361377	7.44294349584873	3.32192809488736	3.32192809488736	5.55458885167764	3.32192809488736	1	1
MB-0588	3.70043971814109	5.12928301694497	4.52356195605701	3	8.2240016741981	8.8703647195834	5.88264304936184	4.32192809488736	5.75488750216347	4.16992500144231	7.03342300153745	4.8073549220576	5.4262647547021	9.36194377373524	4.24792751344359	4.75488750216347	8.09803208296053	7.467605550083	3.16992500144231	4.24792751344359	4.64385618977472	5.39231742277876	3.70043971814109	3.16992500144231	2.58496250072116
MB-0188	1	6.04439411935845	2.58496250072116	1	10.7698378436294	11.8780509127285	4.75488750216347	1	1	1	6.4594316186373	1	4.08746284125034	10.103287808412	1	1.58496250072116	9.73131903102506	6.16992500144231	1	1.58496250072116	1.58496250072116	3.32192809488736	2	1	1
MB-0617	4.52356195605701	4.32192809488736	5.16992500144231	3.70043971814109	4	5.6724253419715	6.10852445677817	4.70043971814109	5	3.90689059560852	5.70043971814109	5	5.04439411935845	11.7151040092362	4.8073549220576	4.70043971814109	4.16992500144231	7.14974711950468	3.70043971814109	4.39231742277876	5.24792751344359	4.64385618977472	4.58496250072116	2.8073549220576	5.55458885167764
MB-7225	3.58496250072116	4.58496250072116	6.04439411935845	5.39231742277876	8.13442632022093	7.19967234483636	6.70043971814109	6	4.8073549220576	6.49185309632967	6.18982455888002	4.95419631038687	6.33985000288462	1	5.93073733756289	5.49185309632967	7.78135971352466	9.40726776424473	4.64385618977472	5.7279204545632	5.61470984411521	5.64385618977472	5.08746284125034	6.44294349584873	4.85798099512757
MB-7089	1	7.98868468677217	8.45532722030456	1	11.9458095849008	12.3264294871223	3.58496250072116	1	1	1	8.4757334309664	1	3.90689059560852	1	1	1.58496250072116	3.58496250072116	8.16992500144231	1	1.58496250072116	1.58496250072116	2	1.58496250072116	1	1
MB-7030	1	4.85798099512757	12.2206806210522	1	10.5430318202552	6.08746284125034	4.08746284125034	1	1	1	3.4594316186373	1	4.16992500144231	1	1.58496250072116	2	7.8008998999203	9.29001884693262	1	1.58496250072116	1	3	1.58496250072116	1	1
MB-7119	1	4.52356195605701	5.08746284125034	1	10.2819300269554	11.4450148458684	5.16992500144231	1	1.58496250072116	1	7.83289001416474	2	7.82654848729092	1	1.58496250072116	2.8073549220576	11.1491119907069	7.96578428466209	1.58496250072116	2.32192809488736	2.8073549220576	2.8073549220576	2.32192809488736	1	1
MB-7012	1	7.52356195605701	10.0674343607565	4	11.9042582828005	7.01122725542325	4.64385618977472	3	2.32192809488736	1	9.2644426002266	2.32192809488736	7.82654848729092	2.58496250072116	3	3.32192809488736	7.12928301694497	8.62935662007961	2	4.16992500144231	3.32192809488736	4.64385618977472	2.32192809488736	1	1
MB-0174	2.32192809488736	5.61470984411521	5.52356195605701	4.85798099512757	10.3342732853072	7.96000193206808	5.93073733756289	2	3	2.58496250072116	7.5077946401987	4.39231742277876	6.4594316186373	8.48784003382305	3.58496250072116	4.32192809488736	7.59245703726808	9.78299820892041	2.8073549220576	3.4594316186373	3.4594316186373	8.59618975614441	3.32192809488736	1	1
MB-7039	3	5.04439411935845	6.2667865406949	3.8073549220576	9.37937836707126	9.36194377373524	5.24792751344359	3.16992500144231	3.70043971814109	4.16992500144231	7.49984588708321	3.4594316186373	5.88264304936184	9.33091687811462	4.16992500144231	3.8073549220576	4.52356195605701	8.57364718749332	2.58496250072116	3.90689059560852	4.95419631038687	5.12928301694497	4.24792751344359	2.8073549220576	2
MB-5547	2.32192809488736	5.24792751344359	9.93516504960369	2.32192809488736	8.98868468677217	8.24792751344359	5.4594316186373	2.8073549220576	3	3.32192809488736	6.8703647195834	5.52356195605701	5.55458885167764	2	4.08746284125034	3.8073549220576	10.0525680508042	7.96578428466209	3.70043971814109	4.08746284125034	4.75488750216347	4.90689059560852	3.8073549220576	1.58496250072116	1.58496250072116
MB-5465	1.58496250072116	7.04439411935845	8.467605550083	1.58496250072116	9.29232163280204	9.14465824283188	4.52356195605701	1.58496250072116	1.58496250072116	1.58496250072116	6.59991284218713	3.4594316186373	5.4262647547021	10.9957671508778	4	3.32192809488736	8.4178525148859	8.99717948093762	2.58496250072116	3.4594316186373	3	5.4594316186373	2.8073549220576	1	1
MB-0362	5.16992500144231	6.5077946401987	4.4594316186373	4.8073549220576	8.13442632022093	6.32192809488736	6.4594316186373	4.8073549220576	4.32192809488736	4.85798099512757	4.90689059560852	5.78135971352466	5.85798099512757	8.51175265376738	5.55458885167764	5.4594316186373	6.06608919045777	7.70735913208088	5.20945336562895	4.70043971814109	6.3037807481771	6.64385618977472	6.22881869049588	7.01122725542325	4.08746284125034
MB-0346	3.16992500144231	3.4594316186373	4.4594316186373	5.58496250072116	8.53915881110803	9.22881869049588	4.95419631038687	3.70043971814109	4.58496250072116	4.08746284125034	4.85798099512757	5.12928301694497	5.52356195605701	2.8073549220576	4.16992500144231	4.39231742277876	9.63117705570398	8.03342300153745	8.56605403817109	4.52356195605701	4.95419631038687	6.12928301694497	4.39231742277876	4.58496250072116	2.32192809488736
MB-0386	4.52356195605701	5.6724253419715	5.08746284125034	4.8073549220576	7.09803208296053	6.85798099512757	5.97727992349992	4.64385618977472	5.35755200461808	5.75488750216347	5.20945336562895	5.78135971352466	6.14974711950468	9.10328780841202	5	4.75488750216347	5.8073549220576	7.98299357469431	4.8073549220576	5.35755200461808	6.84549005094437	6.06608919045777	5.93073733756289	3.70043971814109	5
MB-0574	4.16992500144231	5.49185309632967	4.90689059560852	4.64385618977472	7.90689059560852	7.22881869049588	6.65821148275179	5.20945336562895	4.75488750216347	5.04439411935845	5.16992500144231	6.3037807481771	5.32192809488736	8.71424551766612	5.28540221886225	5.4262647547021	5.58496250072116	7.58496250072116	5.12928301694497	5.04439411935845	6.04439411935845	5.16992500144231	5.95419631038687	5.8073549220576	5.24792751344359
MB-0503	3.16992500144231	5.12928301694497	5.04439411935845	4.95419631038687	9.55074678538324	8.16992500144231	6.12928301694497	5	4.39231742277876	4.39231742277876	6.2667865406949	5.04439411935845	5.75488750216347	5.93073733756289	4.70043971814109	5.39231742277876	4.95419631038687	7.95419631038687	4.24792751344359	5.28540221886225	5.24792751344359	5.52356195605701	5.64385618977472	4.8073549220576	3.90689059560852
MB-0641	4.95419631038687	4.16992500144231	5.32192809488736	4.95419631038687	6.14974711950468	7.33985000288462	5.70043971814109	5.12928301694497	5.12928301694497	5.16992500144231	7.91886323727459	5.35755200461808	6.12928301694497	8.04984854945056	5.70043971814109	5.61470984411521	5	7.93663793900257	5.35755200461808	5.12928301694497	5.88264304936184	5.64385618977472	5.6724253419715	4.39231742277876	5.08746284125034
MB-0201	3	5.88264304936184	4.32192809488736	4.16992500144231	6.04439411935845	6.68650052718322	5.32192809488736	4.58496250072116	6.94251450533924	3.8073549220576	5	5	5.61470984411521	10.2455527062557	4.85798099512757	4	8.84235034341381	8.9915218460757	3.90689059560852	4.16992500144231	5.28540221886225	6.02236781302845	6	2	3.16992500144231
MB-0218	2.8073549220576	6.14974711950468	5.52356195605701	4.08746284125034	6.33985000288462	4.64385618977472	5.8073549220576	4.52356195605701	4.4594316186373	3.58496250072116	3.8073549220576	4.39231742277876	6.75488750216347	11.1836353814732	4.39231742277876	4.95419631038687	6.32192809488736	8.83605035505807	5.83289001416474	4	3.70043971814109	6.33985000288462	5.04439411935845	5.20945336562895	3.32192809488736
MB-0189	5.58496250072116	6.06608919045777	4.16992500144231	2.8073549220576	7.10852445677817	8.54303182025524	4.85798099512757	3.58496250072116	3.32192809488736	3	7.7279204545632	3.4594316186373	5.61470984411521	11.1000052244227	4.16992500144231	4.08746284125034	4.75488750216347	8.61102479730735	3	4.32192809488736	5.12928301694497	4.85798099512757	4.39231742277876	3	2
MB-0891	5.28540221886225	5.04439411935845	4.4594316186373	3.8073549220576	7.57742882803575	8.10852445677817	5.90689059560852	4.24792751344359	4.8073549220576	4.4594316186373	6.02236781302845	4.75488750216347	5.52356195605701	9.67948009950545	5.52356195605701	4.8073549220576	4.70043971814109	7.81378119121704	4.24792751344359	5.35755200461808	5.16992500144231	5.78135971352466	5.16992500144231	4.64385618977472	5.24792751344359
MB-0899	2.32192809488736	3	3.58496250072116	2	9.82336724004623	9.40514146313634	5.4262647547021	3.32192809488736	2.32192809488736	3	5.64385618977472	3	5.39231742277876	10.0320457269308	4.16992500144231	4	4.85798099512757	8.07146236255662	3.16992500144231	4.16992500144231	3.8073549220576	4.95419631038687	3.4594316186373	5.16992500144231	1.58496250072116
MB-0605	3.70043971814109	4	5	4.4594316186373	9.14974711950468	5.90689059560852	5.75488750216347	4.52356195605701	4.75488750216347	4.32192809488736	5.70043971814109	4.95419631038687	5.88264304936184	9.94251450533924	4.70043971814109	4.75488750216347	4.16992500144231	7.29462074889163	3.8073549220576	4.32192809488736	5.20945336562895	5.7279204545632	6.83289001416474	5.6724253419715	2.32192809488736
MB-0258	3.32192809488736	4.75488750216347	4.58496250072116	4.08746284125034	9.41574176829009	9.3151495622563	6.4594316186373	4.75488750216347	4.95419631038687	4.90689059560852	6.79441586635011	4.75488750216347	5.16992500144231	5	4.8073549220576	4.8073549220576	4.32192809488736	7.4178525148859	4.4594316186373	5.35755200461808	5.39231742277876	5.6724253419715	6.22881869049588	3.8073549220576	4.24792751344359
MB-0506	2	5.08746284125034	3.4594316186373	1.58496250072116	9.27844945822048	10.1176431013891	4.16992500144231	1	1.58496250072116	3.16992500144231	5.95419631038687	2	6.08746284125034	6.49185309632967	2.32192809488736	3.16992500144231	9.2644426002266	7.71424551766612	10.65999589243	2.58496250072116	2.32192809488736	4	2.58496250072116	1	1
MB-0223	3.4594316186373	5.75488750216347	3.8073549220576	3.32192809488736	9.69696752623429	9.87190523765919	5.88264304936184	3.32192809488736	3	3.90689059560852	6.84549005094437	3.58496250072116	4.75488750216347	6.79441586635011	4.16992500144231	4.4594316186373	4.32192809488736	6.88264304936184	3.32192809488736	5	5.32192809488736	5.4262647547021	6.62935662007961	4.39231742277876	1.58496250072116
MB-0445	3	6.16992500144231	4.85798099512757	4.52356195605701	9.01122725542325	6.76818432477693	6.02236781302845	4.75488750216347	4.70043971814109	4.24792751344359	6.59991284218713	4.32192809488736	5.08746284125034	9.98584193700334	5.04439411935845	4.64385618977472	4.52356195605701	7.40087943628218	4	4.32192809488736	5.08746284125034	5.35755200461808	6.55458885167764	3.4594316186373	3
MB-0199	4.4594316186373	4.64385618977472	4.4594316186373	3.16992500144231	9.76983784362944	7.7279204545632	6.18982455888002	4.39231742277876	4.16992500144231	4	6.85798099512757	5.20945336562895	5.64385618977472	8.29462074889163	4.70043971814109	5	5.08746284125034	7.22881869049588	4.08746284125034	4.58496250072116	5.16992500144231	5.4262647547021	5.61470984411521	6.98868468677217	2
MB-0517	4.24792751344359	5.52356195605701	5.4594316186373	5	4.70043971814109	5.32192809488736	5.75488750216347	5.97727992349992	5.8073549220576	5.83289001416474	4.8073549220576	5.58496250072116	5.55458885167764	9.5372184005386	5.12928301694497	5.04439411935845	4.58496250072116	7.17990909001493	6.02236781302845	5.35755200461808	7	5.7279204545632	6.95419631038687	7.54689445988764	6.22881869049588
MB-0155	7.20945336562895	4.39231742277876	4.52356195605701	4.24792751344359	7.90086680798075	8.88569637333939	6.16992500144231	4.90689059560852	4.4594316186373	3.8073549220576	6.96578428466209	4.32192809488736	5.70043971814109	9.18487534290828	4.58496250072116	4.58496250072116	4.16992500144231	7.52356195605701	4.4594316186373	4.58496250072116	5.08746284125034	5.32192809488736	5.4594316186373	3.32192809488736	2.58496250072116
MB-0428	1.58496250072116	4.39231742277876	2.58496250072116	1	11.1510165388922	12.0980320829605	4.58496250072116	1	1	1	8.98868468677217	2	3.58496250072116	2	1	1.58496250072116	3.58496250072116	6.37503943134692	9.5018371849023	1.58496250072116	1.58496250072116	3.4594316186373	5.85798099512757	1	1
MB-0117	4.95419631038687	5.08746284125034	4.52356195605701	4.70043971814109	9.1548181090521	9.01122725542325	6.79441586635011	4.95419631038687	5.24792751344359	4.58496250072116	6.22881869049588	4.90689059560852	5.97727992349992	4.90689059560852	5.12928301694497	5.20945336562895	4.70043971814109	7.32192809488736	3.70043971814109	4.39231742277876	5.6724253419715	5.70043971814109	4.90689059560852	5.83289001416474	6.06608919045777
MB-0497	2.32192809488736	5.04439411935845	3.70043971814109	1.58496250072116	9.67065624911844	11.1503819688178	5.35755200461808	3	3.16992500144231	3.16992500144231	6.49185309632967	3	5.24792751344359	3.32192809488736	3.58496250072116	3.70043971814109	3.70043971814109	6.71424551766612	3.90689059560852	4.24792751344359	4.4594316186373	4.8073549220576	4.75488750216347	1	1
